               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.028487,            0.037785,                   0,             0.93674,             0.93218,              0.9713,             0.62851,            0.028091,            0.031676,                   0,           0.0018239,           0.0018239,           0.0018239
                 168,            0.028692,            0.037739,                   0,             0.93889,             0.92671,             0.97308,             0.62519,            0.028103,            0.031589,                   0,           0.0017746,           0.0017746,           0.0017746
                 169,            0.028566,            0.037915,                   0,             0.94474,             0.93008,             0.97431,             0.62753,            0.027996,            0.031554,                   0,           0.0017254,           0.0017254,           0.0017254
                 170,            0.028448,            0.037409,                   0,             0.94189,             0.93283,             0.97515,             0.63045,             0.02788,            0.031382,                   0,           0.0016761,           0.0016761,           0.0016761
                 171,            0.028282,            0.036863,                   0,             0.93869,             0.93615,             0.97264,             0.63195,            0.027993,            0.031533,                   0,           0.0016269,           0.0016269,           0.0016269
                 172,            0.028509,            0.037856,                   0,             0.94362,             0.93311,             0.97426,             0.63252,            0.027768,            0.031404,                   0,           0.0015776,           0.0015776,           0.0015776
                 173,            0.028341,            0.037709,                   0,             0.93383,             0.93705,             0.97074,             0.62482,            0.028204,            0.031654,                   0,           0.0015284,           0.0015284,           0.0015284
                 174,            0.028187,            0.037207,                   0,             0.93907,             0.94249,             0.97155,             0.62707,            0.028004,             0.03158,                   0,           0.0014791,           0.0014791,           0.0014791
                 175,            0.028231,             0.03686,                   0,              0.9379,              0.9384,             0.97169,             0.62785,            0.028029,            0.031571,                   0,           0.0014299,           0.0014299,           0.0014299
                 176,            0.028253,            0.036045,                   0,             0.93855,             0.93795,             0.97328,             0.62668,             0.02804,            0.031598,                   0,           0.0013806,           0.0013806,           0.0013806
                 177,            0.028242,            0.037748,                   0,             0.93526,             0.94182,             0.97174,             0.62987,            0.027934,            0.031414,                   0,           0.0013313,           0.0013313,           0.0013313
                 178,            0.028087,            0.036631,                   0,             0.94047,             0.93054,             0.97172,             0.63207,            0.027833,             0.03121,                   0,           0.0012821,           0.0012821,           0.0012821
                 179,            0.028292,            0.036896,                   0,              0.9368,               0.942,             0.97205,             0.63605,            0.027649,            0.031129,                   0,           0.0012328,           0.0012328,           0.0012328
                 180,            0.028205,            0.037446,                   0,             0.94082,              0.9436,             0.97108,             0.63256,            0.027791,            0.031323,                   0,           0.0011836,           0.0011836,           0.0011836
                 181,            0.027993,            0.036904,                   0,             0.94418,             0.93885,             0.97247,             0.63217,            0.027805,            0.031101,                   0,           0.0011343,           0.0011343,           0.0011343
                 182,             0.02808,            0.036855,                   0,             0.94388,              0.9339,              0.9715,             0.63424,             0.02768,            0.031081,                   0,           0.0010851,           0.0010851,           0.0010851
                 183,            0.027792,            0.036161,                   0,             0.94507,              0.9348,             0.97221,             0.62757,            0.028007,            0.031447,                   0,           0.0010358,           0.0010358,           0.0010358
                 184,            0.028061,            0.036457,                   0,             0.94346,              0.9321,             0.97289,             0.63022,            0.027902,            0.031339,                   0,          0.00098657,          0.00098657,          0.00098657
                 185,            0.027815,            0.036828,                   0,             0.94048,              0.9384,             0.97314,             0.63196,            0.027835,            0.031167,                   0,          0.00093731,          0.00093731,          0.00093731
                 186,            0.028207,            0.037635,                   0,             0.93672,             0.94511,             0.97138,             0.63221,            0.027784,            0.031131,                   0,          0.00088806,          0.00088806,          0.00088806
                 187,            0.027817,            0.037145,                   0,             0.93963,             0.94919,             0.97465,             0.63374,            0.027766,            0.031089,                   0,          0.00083881,          0.00083881,          0.00083881
                 188,            0.027603,            0.036854,                   0,             0.93613,             0.94903,             0.97225,               0.637,            0.027724,            0.031087,                   0,          0.00078955,          0.00078955,          0.00078955
                 189,            0.027789,            0.037486,                   0,             0.93804,             0.94615,             0.97202,             0.63646,            0.027669,            0.031036,                   0,           0.0007403,           0.0007403,           0.0007403
                 190,            0.027798,            0.036296,                   0,             0.94144,             0.93976,             0.97242,             0.63653,            0.027785,            0.031145,                   0,          0.00069104,          0.00069104,          0.00069104
                 191,            0.027407,            0.035976,                   0,             0.93968,             0.93865,             0.97154,             0.63484,            0.027769,            0.031246,                   0,          0.00064179,          0.00064179,          0.00064179
                 192,            0.027584,            0.035512,                   0,             0.94515,             0.93754,             0.97348,              0.6376,            0.027689,            0.031097,                   0,          0.00059254,          0.00059254,          0.00059254
                 193,            0.027675,            0.036087,                   0,             0.93306,             0.94424,              0.9704,             0.63526,            0.027691,            0.031182,                   0,          0.00054328,          0.00054328,          0.00054328
                 194,            0.027678,            0.036277,                   0,             0.93005,             0.94456,             0.97298,             0.63477,            0.027651,            0.031159,                   0,          0.00049403,          0.00049403,          0.00049403
                 195,            0.027432,            0.036539,                   0,             0.93234,               0.942,             0.97258,             0.63642,            0.027619,            0.031124,                   0,          0.00044478,          0.00044478,          0.00044478
                 196,            0.027653,            0.037223,                   0,             0.94439,             0.93157,             0.97247,             0.63496,            0.027663,            0.031164,                   0,          0.00039552,          0.00039552,          0.00039552
                 197,            0.027351,            0.036457,                   0,             0.93689,             0.94245,             0.97242,             0.63801,            0.027588,            0.031056,                   0,          0.00034627,          0.00034627,          0.00034627
                 198,            0.027316,            0.036732,                   0,             0.93691,             0.94245,             0.97293,             0.63823,             0.02767,            0.031117,                   0,          0.00029701,          0.00029701,          0.00029701
                 199,            0.027078,            0.036241,                   0,             0.93792,             0.94245,             0.97196,             0.63727,            0.027727,             0.03119,                   0,          0.00024776,          0.00024776,          0.00024776
                 200,            0.027328,            0.035506,                   0,              0.9377,             0.94335,             0.97086,             0.63875,            0.027646,            0.031089,                   0,          0.00019851,          0.00019851,          0.00019851
