               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.017253,            0.024066,                   0,             0.94478,             0.93847,             0.96803,               0.709,            0.023746,            0.032885,                   0,           0.0019224,           0.0019224,           0.0019224
                 166,            0.017213,            0.023944,                   0,             0.95223,             0.93076,             0.96701,             0.70872,             0.02377,            0.032983,                   0,           0.0018731,           0.0018731,           0.0018731
                 167,            0.017204,            0.024174,                   0,             0.94656,             0.93705,             0.96588,             0.70709,            0.023952,            0.033344,                   0,           0.0018239,           0.0018239,           0.0018239
                 168,            0.017168,            0.024144,                   0,             0.94565,             0.93255,             0.96592,             0.70604,            0.023742,            0.033071,                   0,           0.0017746,           0.0017746,           0.0017746
                 169,            0.017119,            0.024115,                   0,             0.94763,              0.9348,             0.96821,             0.71298,            0.023628,            0.033065,                   0,           0.0017254,           0.0017254,           0.0017254
                 170,            0.016882,            0.023734,                   0,             0.94732,             0.93885,             0.96808,              0.7141,              0.0235,            0.032767,                   0,           0.0016761,           0.0016761,           0.0016761
                 171,            0.016731,            0.023421,                   0,             0.93801,             0.94576,             0.96881,              0.7139,            0.023597,            0.033002,                   0,           0.0016269,           0.0016269,           0.0016269
                 172,            0.016831,            0.024066,                   0,             0.94562,             0.93826,             0.96671,             0.71255,            0.023743,            0.033399,                   0,           0.0015776,           0.0015776,           0.0015776
                 173,            0.016726,            0.023914,                   0,             0.94905,             0.93809,             0.96711,             0.71108,            0.023768,            0.033403,                   0,           0.0015284,           0.0015284,           0.0015284
                 174,            0.016497,            0.023308,                   0,              0.9557,             0.92806,             0.96614,             0.71294,            0.023656,            0.033617,                   0,           0.0014791,           0.0014791,           0.0014791
                 175,            0.016643,            0.023332,                   0,             0.94523,             0.93889,             0.96591,             0.71655,            0.023657,            0.033642,                   0,           0.0014299,           0.0014299,           0.0014299
                 176,            0.016367,            0.022492,                   0,             0.94723,             0.93255,             0.96594,             0.71686,            0.023635,            0.033719,                   0,           0.0013806,           0.0013806,           0.0013806
                 177,            0.016511,            0.023596,                   0,             0.95356,             0.93246,             0.96543,              0.7154,            0.023584,            0.033706,                   0,           0.0013313,           0.0013313,           0.0013313
                 178,            0.016408,            0.022792,                   0,             0.95619,              0.9321,             0.96682,             0.71695,            0.023514,            0.033625,                   0,           0.0012821,           0.0012821,           0.0012821
                 179,            0.016194,             0.02284,                   0,             0.95515,             0.92879,             0.96564,             0.71985,            0.023629,            0.033881,                   0,           0.0012328,           0.0012328,           0.0012328
                 180,            0.016343,            0.023227,                   0,             0.94911,              0.9339,             0.96556,               0.723,            0.023552,            0.033744,                   0,           0.0011836,           0.0011836,           0.0011836
                 181,            0.016123,            0.022901,                   0,              0.9457,             0.93967,             0.96779,             0.72237,            0.023417,              0.0336,                   0,           0.0011343,           0.0011343,           0.0011343
                 182,               0.016,            0.022761,                   0,             0.95105,             0.92941,             0.96804,             0.71906,            0.023603,            0.033975,                   0,           0.0010851,           0.0010851,           0.0010851
                 183,            0.015908,            0.022195,                   0,             0.95217,             0.93097,             0.96748,             0.71954,            0.023645,            0.034284,                   0,           0.0010358,           0.0010358,           0.0010358
                 184,            0.015977,            0.022305,                   0,             0.94795,             0.93349,              0.9673,             0.71651,             0.02346,             0.03392,                   0,          0.00098657,          0.00098657,          0.00098657
                 185,            0.015925,            0.022722,                   0,             0.94569,             0.93953,             0.96762,              0.7205,            0.023327,            0.033836,                   0,          0.00093731,          0.00093731,          0.00093731
                 186,            0.015867,             0.02294,                   0,             0.93967,             0.94335,             0.96798,             0.71987,            0.023299,            0.033651,                   0,          0.00088806,          0.00088806,          0.00088806
                 187,            0.015744,            0.022511,                   0,             0.94282,             0.93795,             0.96764,             0.72052,            0.023341,            0.033843,                   0,          0.00083881,          0.00083881,          0.00083881
                 188,            0.015489,             0.02234,                   0,             0.95004,             0.93345,              0.9681,             0.72054,            0.023386,            0.034089,                   0,          0.00078955,          0.00078955,          0.00078955
                 189,            0.015575,            0.022759,                   0,             0.94653,              0.9375,             0.96813,             0.72402,             0.02337,            0.034066,                   0,           0.0007403,           0.0007403,           0.0007403
                 190,            0.015553,            0.021998,                   0,             0.94444,             0.94011,             0.96874,             0.72395,            0.023374,            0.034232,                   0,          0.00069104,          0.00069104,          0.00069104
                 191,            0.015238,            0.021691,                   0,              0.9397,             0.94591,             0.96785,             0.72572,              0.0233,            0.034017,                   0,          0.00064179,          0.00064179,          0.00064179
                 192,            0.015429,            0.021494,                   0,              0.9425,              0.9433,              0.9682,             0.72647,            0.023253,            0.033945,                   0,          0.00059254,          0.00059254,          0.00059254
                 193,            0.015353,            0.021618,                   0,             0.94417,             0.93537,             0.96639,             0.72747,            0.023244,            0.034142,                   0,          0.00054328,          0.00054328,          0.00054328
                 194,            0.015324,            0.021771,                   0,             0.93752,             0.94379,             0.96525,             0.72679,             0.02327,            0.034298,                   0,          0.00049403,          0.00049403,          0.00049403
                 195,            0.014954,            0.021547,                   0,              0.9492,             0.93262,             0.96574,             0.72722,            0.023257,            0.034365,                   0,          0.00044478,          0.00044478,          0.00044478
                 196,            0.015093,            0.021949,                   0,             0.95328,             0.93165,             0.96665,             0.72675,            0.023288,            0.034528,                   0,          0.00039552,          0.00039552,          0.00039552
                 197,            0.014959,            0.021534,                   0,             0.94172,             0.94065,             0.96703,              0.7273,            0.023278,            0.034547,                   0,          0.00034627,          0.00034627,          0.00034627
                 198,            0.014837,            0.021652,                   0,             0.94211,             0.93975,             0.96682,             0.72755,            0.023264,            0.034569,                   0,          0.00029701,          0.00029701,          0.00029701
                 199,            0.014772,            0.021289,                   0,             0.94313,             0.93962,             0.96724,             0.72716,            0.023254,            0.034703,                   0,          0.00024776,          0.00024776,          0.00024776
                 200,            0.014732,            0.020831,                   0,             0.94268,              0.9402,             0.96694,             0.72638,            0.023252,            0.034782,                   0,          0.00019851,          0.00019851,          0.00019851
