               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.023702,            0.031685,                   0,              0.9273,             0.95369,              0.9711,             0.67239,             0.02552,            0.031021,                   0,           0.0024149,           0.0024149,           0.0024149
                 156,            0.023557,            0.031725,                   0,             0.95029,             0.93525,             0.97191,             0.67047,            0.025512,            0.030785,                   0,           0.0023657,           0.0023657,           0.0023657
                 157,            0.023551,            0.031546,                   0,             0.94452,             0.93615,             0.97154,             0.67094,            0.025408,            0.030873,                   0,           0.0023164,           0.0023164,           0.0023164
                 158,            0.023737,            0.030869,                   0,             0.94698,             0.93964,             0.97368,             0.67492,            0.025344,            0.030735,                   0,           0.0022672,           0.0022672,           0.0022672
                 159,            0.023229,            0.030991,                   0,             0.94832,             0.94056,             0.97309,             0.67521,            0.025348,            0.030663,                   0,           0.0022179,           0.0022179,           0.0022179
                 160,            0.023301,            0.031414,                   0,             0.93156,             0.95324,             0.97386,             0.67562,            0.025471,            0.030934,                   0,           0.0021687,           0.0021687,           0.0021687
                 161,            0.023164,            0.030883,                   0,             0.94052,             0.94564,             0.97411,              0.6793,            0.025388,            0.030832,                   0,           0.0021194,           0.0021194,           0.0021194
                 162,            0.023077,            0.030681,                   0,             0.94711,              0.9357,              0.9732,             0.68091,            0.025367,            0.031018,                   0,           0.0020701,           0.0020701,           0.0020701
                 163,            0.023215,            0.030961,                   0,             0.93545,             0.95134,             0.97248,             0.67574,            0.025286,            0.030863,                   0,           0.0020209,           0.0020209,           0.0020209
                 164,            0.022873,            0.030463,                   0,             0.94128,             0.94469,             0.97346,             0.67599,             0.02536,            0.031173,                   0,           0.0019716,           0.0019716,           0.0019716
