                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.96097,                0.46809,                 1.1234,                 1.0204,                0.44518,                 1.1403,                0.91326,                0.91502,                0.96555,                0.66353,                 1.0926,                0.48471,                 1.2831,                 1.1203,                0.43908,                 1.2965,              0.0010149,              0.0010149,              0.0010149
                    103,                0.94704,                0.46223,                 1.1175,                 1.0043,                0.44078,                 1.1346,                0.92092,                0.91322,                0.96284,                0.65544,                 1.1025,                0.48964,                 1.2862,                 1.1307,                0.46532,                 1.2958,              0.0010051,              0.0010051,              0.0010051
                    104,                 0.9411,                0.45754,                 1.1039,                0.99901,                0.43074,                 1.1223,                0.91111,                0.93094,                0.96483,                0.66603,                  1.084,                 0.4797,                 1.2786,                 1.1125,                0.44036,                 1.2883,             0.00099522,             0.00099522,             0.00099522
                    105,                 0.9403,                0.45447,                  1.108,                 1.0028,                0.42569,                 1.1288,                0.92368,                0.91052,                0.96553,                0.66166,                 1.0888,                0.48383,                 1.2715,                 1.1165,                0.45401,                 1.2906,             0.00098537,             0.00098537,             0.00098537
                    106,                0.94632,                0.45704,                 1.1141,                 1.0046,                0.43223,                 1.1357,                0.92911,                0.89523,                 0.9625,                 0.6627,                 1.0804,                0.48004,                 1.2718,                 1.1114,                0.45617,                  1.291,             0.00097552,             0.00097552,             0.00097552
                    107,                0.92096,                0.45129,                 1.0938,                0.98267,                0.42932,                 1.1156,                0.89804,                0.93069,                0.96538,                0.67011,                 1.0797,                0.48668,                 1.2756,                 1.1064,                0.44975,                 1.2924,             0.00096567,             0.00096567,             0.00096567
                    108,                0.92278,                0.45098,                 1.0963,                0.98602,                0.42217,                 1.1188,                0.93085,                0.90793,                0.96805,                0.67054,                 1.0781,                0.48112,                 1.2668,                 1.1052,                0.44159,                 1.2833,             0.00095582,             0.00095582,             0.00095582
                    109,                0.93449,                0.45492,                 1.1074,                0.99577,                0.42887,                 1.1283,                0.92947,                0.91367,                0.96737,                0.66668,                 1.0811,                0.47862,                 1.2754,                 1.1085,                0.44277,                 1.2901,             0.00094597,             0.00094597,             0.00094597
                    110,                0.92565,                0.44972,                 1.0949,                0.98518,                0.42613,                 1.1145,                0.92401,                0.91858,                 0.9638,                 0.6683,                 1.0696,                0.47748,                 1.2624,                 1.1023,                0.44348,                 1.2808,             0.00093612,             0.00093612,             0.00093612
                    111,                 0.9024,                0.44011,                 1.0783,                0.96299,                0.41425,                 1.1002,                 0.9145,                0.92823,                0.96704,                0.66803,                 1.0734,                0.47425,                 1.2715,                 1.1056,                0.43907,                  1.294,             0.00092627,             0.00092627,             0.00092627
                    112,                0.91488,                0.44627,                 1.0905,                0.97643,                0.41898,                 1.1108,                0.92219,                0.92188,                 0.9657,                0.66767,                   1.07,                0.47283,                 1.2702,                 1.1014,                0.43591,                 1.2876,             0.00091642,             0.00091642,             0.00091642
                    113,                0.91085,                 0.4481,                 1.0915,                 0.9749,                0.42619,                 1.1118,                0.93199,                0.91803,                0.96555,                0.66444,                   1.07,                0.46832,                 1.2772,                 1.1032,                0.43759,                 1.2933,             0.00090657,             0.00090657,             0.00090657
                    114,                0.90667,                0.43742,                 1.0818,                0.96415,                0.40495,                 1.1005,                0.92829,                0.91965,                0.96686,                0.66831,                 1.0661,                0.47567,                 1.2578,                 1.1016,                0.43686,                 1.2801,             0.00089672,             0.00089672,             0.00089672
                    115,                0.89868,                0.44169,                 1.0856,                0.95682,                0.41687,                 1.1087,                 0.9346,                0.91882,                0.96641,                 0.6681,                  1.067,                0.47177,                 1.2617,                 1.1007,                0.44131,                 1.2819,             0.00088687,             0.00088687,             0.00088687
                    116,                0.89819,                0.43807,                 1.0844,                0.95526,                0.41831,                 1.1009,                0.93669,                0.91146,                0.96655,                0.67294,                 1.0623,                0.46551,                 1.2618,                 1.0977,                0.43873,                 1.2804,             0.00087701,             0.00087701,             0.00087701
                    117,                0.87918,                0.42995,                 1.0753,                0.93777,                0.40145,                 1.0945,                0.92189,                0.92851,                0.96822,                0.67449,                 1.0572,                  0.466,                 1.2589,                  1.089,                0.44135,                 1.2774,             0.00086716,             0.00086716,             0.00086716
                    118,                0.88653,                0.43223,                 1.0752,                0.94381,                0.40641,                 1.0937,                0.94228,                0.91951,                0.97086,                0.67192,                 1.0592,                0.46388,                 1.2616,                 1.0942,                0.43536,                 1.2794,             0.00085731,             0.00085731,             0.00085731
                    119,                0.86622,                0.42299,                 1.0673,                0.92099,                0.39663,                 1.0857,                0.92167,                0.92671,                0.96538,                0.67346,                 1.0575,                0.45977,                 1.2714,                 1.0829,                0.43553,                 1.2836,             0.00084746,             0.00084746,             0.00084746
                    120,                0.87118,                0.42521,                 1.0655,                 0.9292,                0.39886,                 1.0846,                0.93591,                0.91142,                0.96613,                 0.6689,                  1.064,                0.46628,                 1.2718,                 1.0973,                0.43884,                 1.2936,             0.00083761,             0.00083761,             0.00083761
                    121,                0.86459,                0.42481,                 1.0683,                0.92777,                0.39667,                 1.0889,                 0.9272,                0.92176,                0.96709,                0.67432,                 1.0548,                0.46415,                 1.2685,                 1.0912,                0.43893,                 1.2929,             0.00082776,             0.00082776,             0.00082776
                    122,                0.87197,                0.42259,                 1.0694,                0.93684,                0.39752,                 1.0895,                0.91957,                0.93046,                 0.9643,                 0.6729,                 1.0471,                 0.4625,                 1.2615,                   1.08,                0.44432,                 1.2783,             0.00081791,             0.00081791,             0.00081791
                    123,                0.85382,                0.41229,                 1.0572,                0.91324,                0.38454,                  1.076,                0.91787,                0.93121,                 0.9677,                0.67742,                 1.0476,                0.45719,                 1.2569,                 1.0779,                0.43504,                 1.2746,             0.00080806,             0.00080806,             0.00080806
                    124,                 0.8434,                0.41335,                 1.0486,                0.90625,                0.38509,                 1.0683,                0.93042,                0.92266,                0.96383,                0.67509,                 1.0415,                0.46125,                 1.2545,                 1.0753,                0.43914,                 1.2742,             0.00079821,             0.00079821,             0.00079821
                    125,                0.84918,                0.41494,                 1.0501,                0.91025,                0.38667,                 1.0714,                0.91717,                0.92086,                0.96583,                0.67312,                 1.0451,                0.46115,                 1.2524,                 1.0818,                0.43677,                 1.2755,             0.00078836,             0.00078836,             0.00078836
                    126,                 0.8481,                0.41499,                 1.0521,                 0.9102,                0.38856,                 1.0731,                0.92741,                0.91914,                0.96762,                 0.6752,                 1.0486,                0.45874,                 1.2642,                 1.0776,                0.44348,                 1.2818,             0.00077851,             0.00077851,             0.00077851
                    127,                0.83214,                0.41057,                 1.0489,                0.88949,                0.38588,                 1.0705,                0.91974,                0.92941,                0.96757,                0.67532,                 1.0481,                0.45821,                 1.2631,                 1.0788,                0.42892,                 1.2822,             0.00076866,             0.00076866,             0.00076866
                    128,                0.83885,                0.40956,                 1.0409,                0.89864,                 0.3834,                 1.0602,                0.92387,                0.93165,                0.96871,                0.67508,                 1.0477,                0.45333,                 1.2663,                 1.0828,                0.42335,                 1.2825,             0.00075881,             0.00075881,             0.00075881
                    129,                0.83677,                0.40784,                 1.0496,                0.89052,                0.37979,                 1.0669,                0.93033,                 0.9187,                0.96849,                0.67737,                  1.043,                 0.4559,                 1.2618,                 1.0738,                0.43161,                 1.2743,             0.00074896,             0.00074896,             0.00074896
                    130,                0.83404,                0.41028,                 1.0487,                0.89304,                0.37968,                 1.0643,                  0.932,                0.92536,                0.96687,                0.67385,                  1.046,                0.45975,                 1.2631,                 1.0756,                 0.4415,                 1.2725,              0.0007391,              0.0007391,              0.0007391
                    131,                0.83622,                0.40642,                 1.0454,                 0.8946,                0.37806,                  1.061,                0.92883,                0.91457,                0.96408,                0.67703,                 1.0321,                0.45765,                 1.2539,                  1.069,                0.44372,                 1.2756,             0.00072925,             0.00072925,             0.00072925
                    132,                0.80708,                0.39555,                 1.0357,                0.86517,                0.36314,                 1.0572,                0.94129,                0.91502,                  0.967,                0.67996,                 1.0263,                0.45359,                  1.257,                 1.0635,                0.43467,                 1.2796,              0.0007194,              0.0007194,              0.0007194
                    133,                0.81739,                0.40026,                 1.0385,                0.87426,                0.37021,                 1.0594,                0.93355,                0.91951,                0.96674,                0.68051,                 1.0257,                0.45216,                 1.2541,                 1.0588,                0.43053,                 1.2738,             0.00070955,             0.00070955,             0.00070955
                    134,                0.81756,                0.39886,                 1.0355,                0.87867,                0.37118,                 1.0568,                0.94333,                0.90564,                0.96832,                0.67916,                 1.0295,                0.44967,                  1.259,                 1.0661,                0.43446,                 1.2835,              0.0006997,              0.0006997,              0.0006997
                    135,                0.80645,                0.39637,                 1.0381,                0.86574,                0.36347,                 1.0583,                0.93291,                0.91817,                0.96864,                0.67868,                 1.0342,                0.45454,                 1.2641,                 1.0688,                0.43294,                 1.2806,             0.00068985,             0.00068985,             0.00068985
                    136,                0.80208,                0.39614,                 1.0326,                0.85845,                0.36797,                 1.0524,                0.93407,                0.91457,                0.96586,                0.67752,                  1.034,                0.45608,                 1.2662,                 1.0641,                0.44513,                 1.2789,                0.00068,                0.00068,                0.00068
                    137,                0.79369,                0.39174,                 1.0232,                0.85083,                0.35222,                 1.0419,                0.93627,                0.92484,                0.96772,                0.68192,                 1.0197,                0.45274,                 1.2556,                 1.0518,                0.44094,                 1.2656,             0.00067015,             0.00067015,             0.00067015
                    138,                 0.7911,                0.38879,                 1.0292,                0.84985,                0.35492,                  1.049,                0.92826,                0.93665,                0.96752,                0.68404,                 1.0229,                0.45194,                  1.263,                 1.0573,                0.42764,                 1.2809,              0.0006603,              0.0006603,              0.0006603
                    139,                0.79091,                0.38842,                  1.025,                0.85119,                0.35186,                 1.0457,                0.92845,                0.92181,                 0.9643,                0.67833,                 1.0267,                 0.4523,                 1.2632,                 1.0603,                0.44735,                 1.2773,             0.00065045,             0.00065045,             0.00065045
                    140,                0.79164,                0.38958,                 1.0254,                0.85405,                0.36163,                  1.045,                0.92614,                 0.9366,                  0.967,                0.67876,                 1.0306,                0.45243,                 1.2721,                 1.0634,                0.42611,                 1.2862,              0.0006406,              0.0006406,              0.0006406
                    141,                0.77263,                0.38689,                 1.0218,                0.82986,                0.35745,                 1.0422,                0.92927,                0.92751,                0.96642,                0.68314,                 1.0201,                0.44695,                 1.2601,                 1.0479,                0.43347,                 1.2762,             0.00063075,             0.00063075,             0.00063075
                    142,                0.76843,                0.38319,                 1.0214,                0.82515,                0.35157,                 1.0415,                0.93516,                0.91435,                0.96715,                0.68267,                 1.0184,                   0.45,                 1.2594,                 1.0531,                0.42712,                 1.2765,              0.0006209,              0.0006209,              0.0006209
                    143,                0.77494,                 0.3848,                 1.0143,                0.83089,                0.35938,                 1.0342,                0.93705,                0.92365,                0.96921,                0.68297,                  1.022,                0.44692,                 1.2603,                  1.056,                0.42628,                 1.2798,             0.00061104,             0.00061104,             0.00061104
                    144,                0.77837,                0.38393,                 1.0177,                0.83186,                0.35251,                 1.0356,                0.93257,                0.92034,                0.96584,                0.68299,                 1.0187,                 0.4448,                 1.2615,                 1.0556,                0.44608,                  1.284,             0.00060119,             0.00060119,             0.00060119
                    145,                0.76925,                0.37829,                  1.012,                0.82518,                0.34506,                 1.0309,                0.93458,                0.92504,                0.96826,                 0.6825,                 1.0181,                0.44363,                 1.2633,                  1.058,                0.43055,                 1.2853,             0.00059134,             0.00059134,             0.00059134
                    146,                0.75746,                0.37782,                 1.0098,                0.81542,                0.34568,                 1.0287,                0.93059,                0.92841,                0.97009,                 0.6863,                 1.0072,                0.44134,                 1.2522,                 1.0426,                0.42537,                 1.2637,             0.00058149,             0.00058149,             0.00058149
                    147,                0.76022,                0.37513,                 1.0052,                0.82028,                0.34231,                 1.0232,                0.92715,                0.92626,                0.96645,                0.68465,                 1.0091,                 0.4417,                 1.2563,                 1.0474,                0.43282,                 1.2734,             0.00057164,             0.00057164,             0.00057164
                    148,                0.75634,                0.37328,                  1.011,                0.80926,                0.33453,                 1.0297,                0.93298,                0.92716,                0.96773,                 0.6855,                 1.0081,                0.44595,                 1.2568,                 1.0456,                0.42922,                 1.2759,             0.00056179,             0.00056179,             0.00056179
                    149,                0.74469,                0.37202,                 1.0072,                0.79808,                0.33237,                 1.0249,                0.93811,                0.92016,                0.96521,                0.68489,                 1.0085,                0.44621,                 1.2627,                 1.0444,                0.43662,                 1.2741,             0.00055194,             0.00055194,             0.00055194
                    150,                0.75751,                0.37834,                 1.0121,                0.81428,                0.35406,                 1.0317,                0.93776,                0.92221,                0.96629,                0.68418,                 1.0116,                0.44775,                 1.2598,                 1.0467,                 0.4402,                 1.2764,             0.00054209,             0.00054209,             0.00054209
                    151,                0.72555,                 0.3653,                0.99458,                0.78261,                0.33158,                 1.0155,                0.92444,                0.92964,                0.96683,                0.68209,                 1.0121,                0.44268,                 1.2554,                 1.0415,                 0.4498,                 1.2667,             0.00053224,             0.00053224,             0.00053224
                    152,                0.73532,                0.36968,                0.99545,                0.79313,                0.33727,                 1.0166,                0.92587,                0.93218,                0.96653,                0.68904,                0.99898,                0.43856,                 1.2506,                 1.0343,                0.43491,                  1.273,             0.00052239,             0.00052239,             0.00052239
                    153,                0.74697,                0.37181,                 1.0056,                0.80556,                0.34541,                 1.0263,                0.94466,                0.91457,                 0.9685,                0.69002,                0.99607,                0.43632,                 1.2542,                 1.0337,                0.43274,                 1.2777,             0.00051254,             0.00051254,             0.00051254
                    154,                0.73483,                 0.3663,                0.99653,                0.79423,                0.33152,                 1.0174,                0.92815,                0.93121,                0.96689,                0.68707,                      1,                0.43864,                 1.2605,                 1.0333,                0.43611,                 1.2784,             0.00050269,             0.00050269,             0.00050269
                    155,                0.72258,                 0.3621,                0.99136,                0.77617,                0.33178,                 1.0116,                0.94405,                0.91187,                0.96856,                0.68757,                0.99967,                0.43598,                 1.2587,                 1.0355,                0.43269,                 1.2802,             0.00049284,             0.00049284,             0.00049284
                    156,                0.71863,                0.35788,                0.99228,                0.77585,                0.32424,                  1.013,                0.93216,                0.92052,                0.96833,                0.68939,                0.99915,                0.43889,                 1.2629,                 1.0398,                0.43381,                 1.2805,             0.00048299,             0.00048299,             0.00048299
                    157,                0.73171,                0.36346,                0.99269,                0.78574,                0.32733,                 1.0117,                0.93978,                0.92086,                0.96952,                0.68968,                0.99682,                0.43852,                 1.2585,                 1.0367,                0.43504,                 1.2788,             0.00047313,             0.00047313,             0.00047313
                    158,                0.70657,                0.35348,                0.97848,                0.76414,                0.31873,                0.99844,                0.94611,                0.91571,                0.96709,                0.69003,                 1.0001,                0.43884,                 1.2656,                 1.0381,                0.43135,                 1.2857,             0.00046328,             0.00046328,             0.00046328
                    159,                0.71384,                 0.3558,                0.98707,                0.76831,                0.31685,                 1.0078,                0.95159,                0.91028,                0.96492,                0.68893,                 1.0016,                0.43924,                 1.2685,                 1.0386,                0.43609,                 1.2881,             0.00045343,             0.00045343,             0.00045343
                    160,                0.72111,                0.36166,                0.99071,                0.77713,                0.32751,                 1.0109,                 0.9438,                0.91372,                0.96742,                0.68911,                0.98711,                0.43595,                 1.2561,                  1.028,                0.43246,                 1.2778,             0.00044358,             0.00044358,             0.00044358
                    161,                 0.6967,                0.35016,                0.98176,                0.74885,                0.31229,                 1.0013,                0.94988,                0.90962,                0.96811,                0.69149,                 0.9895,                0.43887,                 1.2549,                 1.0269,                0.44054,                 1.2736,             0.00043373,             0.00043373,             0.00043373
                    162,                0.70521,                0.35347,                 0.9829,                 0.7632,                0.31777,                 1.0011,                0.93595,                0.92176,                0.96714,                0.69152,                0.98864,                0.43806,                 1.2546,                 1.0225,                0.45151,                 1.2699,             0.00042388,             0.00042388,             0.00042388
                    163,                0.70895,                0.35505,                0.98694,                0.76598,                0.31585,                 1.0081,                0.93488,                0.92949,                0.96761,                0.69087,                0.98908,                0.43553,                 1.2605,                 1.0247,                0.43967,                 1.2785,             0.00041403,             0.00041403,             0.00041403
                    164,                0.69899,                0.35198,                0.98048,                0.75315,                0.31266,                 1.0001,                0.93902,                0.92784,                0.96912,                0.69264,                0.98341,                0.43561,                 1.2539,                 1.0181,                0.43447,                  1.272,             0.00040418,             0.00040418,             0.00040418
                    165,                0.68577,                0.34856,                 0.9706,                0.74516,                0.31172,                0.99121,                 0.9468,                0.92311,                0.97014,                0.69344,                0.98442,                 0.4358,                  1.255,                 1.0232,                0.43224,                 1.2768,             0.00039433,             0.00039433,             0.00039433
                    166,                0.69062,                0.34678,                0.97096,                  0.745,                0.31281,                0.99092,                0.94616,                0.91862,                0.96862,                0.69433,                0.98143,                0.42984,                 1.2544,                 1.0194,                0.42472,                 1.2767,             0.00038448,             0.00038448,             0.00038448
                    167,                0.68835,                0.34916,                0.97133,                0.74664,                0.31617,                0.99148,                0.93374,                0.93143,                0.96963,                0.69517,                0.97999,                0.42788,                 1.2546,                 1.0199,                0.42612,                 1.2748,             0.00037463,             0.00037463,             0.00037463
                    168,                0.67983,                0.34429,                0.97532,                0.73719,                0.30799,                0.99681,                0.95712,                0.91322,                0.97173,                0.69563,                0.97765,                 0.4288,                 1.2523,                 1.0134,                0.43093,                 1.2735,             0.00036478,             0.00036478,             0.00036478
                    169,                0.69106,                0.34892,                0.97319,                0.74696,                0.31617,                0.99541,                0.93597,                0.92446,                0.96828,                0.69264,                0.97929,                0.43126,                 1.2507,                 1.0168,                0.43553,                 1.2723,             0.00035493,             0.00035493,             0.00035493
                    170,                0.67581,                0.34163,                 0.9678,                0.73333,                 0.3097,                0.98933,                0.93742,                0.92896,                0.96988,                0.69648,                 0.9769,                0.42799,                  1.256,                 1.0158,                0.43297,                 1.2799,             0.00034507,             0.00034507,             0.00034507
                    171,                0.66946,                0.34228,                0.96626,                0.72855,                0.31379,                0.98788,                0.93743,                0.92851,                0.96751,                0.69414,                0.97793,                 0.4278,                 1.2568,                 1.0125,                0.43644,                 1.2742,             0.00033522,             0.00033522,             0.00033522
                    172,                0.67583,                0.33966,                0.97023,                0.73259,                0.30398,                 0.9912,                0.95197,                0.91412,                0.96643,                0.69158,                0.98108,                0.43164,                 1.2607,                 1.0167,                0.43482,                 1.2789,             0.00032537,             0.00032537,             0.00032537
                    173,                0.67252,                0.34201,                0.96723,                 0.7257,                0.31142,                0.98725,                0.94444,                0.92479,                0.96702,                0.69311,                0.97656,                 0.4308,                  1.258,                 1.0124,                0.43875,                 1.2756,             0.00031552,             0.00031552,             0.00031552
                    174,                0.67058,                0.34166,                0.96742,                 0.7253,                 0.3104,                0.98559,                0.94483,                0.91772,                0.96809,                0.69133,                0.97766,                 0.4297,                   1.26,                 1.0115,                0.43745,                 1.2767,             0.00030567,             0.00030567,             0.00030567
                    175,                0.66048,                0.33955,                0.96438,                0.71552,                0.30753,                 0.9848,                0.94161,                0.92446,                 0.9693,                0.69252,                0.97853,                0.43121,                 1.2642,                 1.0129,                0.44302,                 1.2802,             0.00029582,             0.00029582,             0.00029582
                    176,                0.66262,                0.34039,                0.96304,                0.71905,                0.30809,                0.98439,                0.94172,                0.92266,                0.96588,                0.69087,                0.97416,                0.43431,                  1.261,                 1.0067,                0.44753,                 1.2756,             0.00028597,             0.00028597,             0.00028597
                    177,                 0.6642,                0.33773,                0.96321,                0.72055,                0.30778,                0.98345,                0.94561,                0.91459,                0.96714,                0.69445,                 0.9706,                0.43075,                  1.258,                 1.0052,                0.44095,                 1.2737,             0.00027612,             0.00027612,             0.00027612
                    178,                0.65033,                0.33172,                0.96462,                0.70192,                0.29908,                0.98391,                0.94358,                0.91817,                0.96633,                0.69324,                0.97024,                0.43015,                 1.2547,                 1.0061,                0.43705,                 1.2738,             0.00026627,             0.00026627,             0.00026627
                    179,                0.65446,                0.33302,                0.96092,                0.71467,                 0.2976,                0.98154,                0.95201,                0.90984,                0.96697,                0.69646,                0.96811,                0.43233,                 1.2582,                 1.0011,                0.43218,                 1.2757,             0.00025642,             0.00025642,             0.00025642
                    180,                0.66211,                0.33615,                0.96197,                 0.7148,                0.29926,                0.98027,                0.94114,                0.92086,                0.96618,                0.69717,                0.97231,                0.43005,                 1.2621,                 1.0044,                0.43295,                 1.2792,             0.00024657,             0.00024657,             0.00024657
                    181,                0.65545,                0.33175,                 0.9605,                0.71227,                0.29649,                 0.9791,                0.94226,                0.91951,                0.96735,                0.69578,                0.96868,                0.42882,                 1.2649,                 1.0028,                0.43965,                 1.2823,             0.00023672,             0.00023672,             0.00023672
                    182,                0.62932,                 0.3259,                0.94861,                 0.6821,                0.28775,                0.96856,                0.94624,                0.91862,                0.96766,                0.69831,                0.96444,                0.42733,                 1.2603,                 1.0005,                0.43972,                 1.2798,             0.00022687,             0.00022687,             0.00022687
                    183,                0.65439,                0.33381,                0.96074,                0.70709,                0.29615,                0.98011,                0.93696,                0.92221,                0.96539,                0.69423,                0.96484,                0.42999,                 1.2649,                 1.0003,                0.44276,                 1.2837,             0.00021701,             0.00021701,             0.00021701
                    184,                0.64658,                0.33086,                0.95301,                0.69577,                0.29716,                  0.972,                0.92961,                0.93165,                0.96614,                 0.6991,                0.96118,                0.42708,                 1.2598,                0.99602,                0.44019,                 1.2793,             0.00020716,             0.00020716,             0.00020716
                    185,                0.63546,                 0.3287,                0.95507,                0.68994,                0.29593,                0.97467,                0.94931,                0.91906,                0.96731,                0.69783,                0.96525,                0.42481,                 1.2652,                 1.0012,                0.43502,                 1.2834,             0.00019731,             0.00019731,             0.00019731
                    186,                0.62674,                0.32594,                0.95188,                0.67692,                0.29224,                0.97158,                0.93997,                0.92933,                0.96825,                0.69724,                0.96129,                0.42455,                 1.2641,                0.99996,                0.43196,                 1.2862,             0.00018746,             0.00018746,             0.00018746
                    187,                0.63329,                0.32378,                0.95021,                0.68538,                 0.2833,                0.96987,                0.94382,                0.92157,                0.96601,                0.69592,                 0.9633,                 0.4299,                 1.2657,                0.99946,                0.43323,                 1.2865,             0.00017761,             0.00017761,             0.00017761
                    188,                0.62084,                0.32468,                0.94925,                0.67208,                0.28789,                0.96992,                0.94494,                0.92608,                0.96714,                0.69732,                0.96442,                0.43257,                 1.2674,                 1.0001,                0.43771,                 1.2862,             0.00016776,             0.00016776,             0.00016776
                    189,                0.63132,                0.32468,                0.94593,                0.68472,                0.28864,                0.96605,                 0.9494,                0.91966,                0.96557,                0.69679,                0.96123,                0.42877,                  1.267,                0.99614,                0.44476,                 1.2858,             0.00015791,             0.00015791,             0.00015791
                    190,                0.62377,                0.32211,                0.94506,                0.67615,                0.28917,                0.96526,                0.93966,                0.92431,                0.96662,                0.69843,                0.95923,                 0.4291,                 1.2653,                0.99517,                0.43781,                 1.2874,             0.00014806,             0.00014806,             0.00014806
                    191,                0.61753,                0.31949,                0.94253,                0.67009,                0.28496,                0.96308,                 0.9561,                0.91367,                0.96736,                0.69721,                0.95902,                0.42614,                 1.2626,                0.99715,                0.43627,                 1.2838,             0.00013821,             0.00013821,             0.00013821
                    192,                0.56748,                 0.2856,                0.92354,                0.59069,                0.21929,                0.93389,                 0.9488,                0.91663,                0.96668,                0.69409,                0.96358,                0.43049,                 1.2716,                 1.0066,                 0.4345,                 1.2921,             0.00012836,             0.00012836,             0.00012836
                    193,                0.54658,                0.27548,                0.91668,                0.57118,                0.20937,                0.92828,                0.95021,                0.91812,                0.96503,                0.69379,                0.96611,                0.43229,                 1.2736,                 1.0024,                0.44494,                 1.2909,             0.00011851,             0.00011851,             0.00011851
                    194,                0.54097,                0.27409,                0.91291,                0.56196,                0.20444,                0.92358,                0.94152,                0.93165,                0.96651,                0.69676,                0.96294,                0.43081,                 1.2735,                0.99692,                0.44452,                 1.2885,             0.00010866,             0.00010866,             0.00010866
                    195,                0.53377,                0.27317,                0.90627,                0.55783,                0.20414,                0.91781,                0.95485,                0.91298,                0.96552,                0.69553,                0.96125,                 0.4291,                 1.2723,                0.99713,                0.44288,                 1.2874,             9.8806e-05,             9.8806e-05,             9.8806e-05
                    196,                0.52881,                 0.2716,                0.90339,                0.55025,                0.20237,                0.91282,                0.94231,                0.92542,                0.96596,                 0.6955,                0.95873,                 0.4288,                 1.2723,                0.99531,                0.44645,                 1.2867,             8.8955e-05,             8.8955e-05,             8.8955e-05
                    197,                0.52485,                0.27061,                0.90224,                0.55211,                0.20629,                0.91404,                0.94866,                0.92221,                0.96525,                0.69562,                0.95615,                0.42508,                 1.2733,                0.99517,                0.44093,                 1.2907,             7.9104e-05,             7.9104e-05,             7.9104e-05
                    198,                0.51635,                0.26584,                0.90342,                0.54093,                0.20172,                0.91449,                 0.9574,                0.91906,                0.96677,                0.69776,                0.95492,                0.42596,                 1.2709,                0.99351,                0.44025,                 1.2892,             6.9254e-05,             6.9254e-05,             6.9254e-05
                    199,                 0.5171,                0.26703,                0.89947,                0.53875,                0.19961,                0.90931,                0.95218,                0.92212,                0.96594,                0.69708,                0.95306,                0.42851,                 1.2708,                0.99148,                 0.4446,                 1.2891,             5.9403e-05,             5.9403e-05,             5.9403e-05
                    200,                0.51591,                0.26765,                0.89898,                0.53905,                0.19519,                 0.9086,                 0.9548,                0.91772,                0.96593,                0.69856,                0.95344,                 0.4305,                 1.2708,                0.99031,                0.44845,                 1.2886,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    201,                0.51101,                0.26618,                0.89969,                0.53278,                0.19774,                0.90955,                0.95011,                0.92446,                0.96628,                0.69867,                0.95402,                0.42918,                 1.2721,                0.99006,                0.44358,                 1.2905,             3.9701e-05,             3.9701e-05,             3.9701e-05
