                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
176,0.73791,0.36864,1.0314,0.95666,0.93306,0.97296,0.73067,1.0204,0.45124,1.395,0.001387,0.001387,0.001387
177,0.72851,0.36455,1.0274,0.95216,0.9357,0.97357,0.72947,1.0249,0.44897,1.3976,0.0013375,0.0013375,0.0013375
178,0.72745,0.36382,1.031,0.95677,0.93165,0.97172,0.72954,1.0275,0.45021,1.3988,0.001288,0.001288,0.001288
179,0.73431,0.3643,1.0256,0.95943,0.92761,0.97261,0.73272,1.0216,0.45031,1.3895,0.0012385,0.0012385,0.0012385
180,0.72668,0.36462,1.0277,0.94733,0.93811,0.97193,0.73379,1.0149,0.44462,1.3873,0.001189,0.001189,0.001189
181,0.7247,0.3565,1.0235,0.94487,0.94469,0.97207,0.73221,1.0167,0.4446,1.3928,0.0011395,0.0011395,0.0011395
182,0.72789,0.36163,1.0279,0.95522,0.9321,0.97226,0.73415,1.0168,0.44824,1.3924,0.00109,0.00109,0.00109
183,0.71642,0.35905,1.0204,0.94993,0.93843,0.9737,0.7352,1.0138,0.44529,1.3892,0.0010405,0.0010405,0.0010405
184,0.7274,0.36073,1.0237,0.95638,0.9339,0.97382,0.73576,1.0132,0.44623,1.3918,0.000991,0.000991,0.000991
185,0.72549,0.36592,1.033,0.95114,0.9384,0.97354,0.73478,1.011,0.4429,1.3903,0.0009415,0.0009415,0.0009415
186,0.71509,0.3563,1.018,0.95595,0.93674,0.97327,0.73549,1.013,0.44458,1.3917,0.000892,0.000892,0.000892
187,0.71325,0.35585,1.0165,0.95276,0.9393,0.97354,0.73764,1.0092,0.44202,1.3896,0.0008425,0.0008425,0.0008425
188,0.71013,0.35771,1.0216,0.95227,0.94245,0.97375,0.73643,1.0096,0.44262,1.3879,0.000793,0.000793,0.000793
189,0.70052,0.35207,1.0147,0.95195,0.94245,0.97384,0.73648,1.0094,0.4424,1.3932,0.0007435,0.0007435,0.0007435
190,0.69472,0.34905,1.0073,0.94681,0.94444,0.97274,0.73528,1.0097,0.44516,1.3953,0.000694,0.000694,0.000694
191,0.65905,0.32863,1.0081,0.95674,0.93345,0.97219,0.73591,1.019,0.44706,1.4072,0.0006445,0.0006445,0.0006445
192,0.62272,0.31223,0.99235,0.9587,0.9339,0.97158,0.73579,1.0169,0.44481,1.4061,0.000595,0.000595,0.000595
193,0.61232,0.31049,0.98714,0.95454,0.93459,0.97124,0.73278,1.0181,0.44642,1.4099,0.0005455,0.0005455,0.0005455
