               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
173,1.6564,0.8151,1.6596,0.91493,0.90782,0.96409,0.63426,0,0,0,0.001486,0.001486,0.001486
174,1.6584,0.8103,1.6619,0.91536,0.90288,0.96162,0.63172,0,0,0,0.0014365,0.0014365,0.0014365
175,1.6369,0.79605,1.6429,0.91492,0.90737,0.96383,0.63032,0,0,0,0.001387,0.001387,0.001387
176,1.6392,0.79775,1.6549,0.89874,0.91592,0.96552,0.63434,0,0,0,0.0013375,0.0013375,0.0013375
177,1.6508,0.80403,1.6693,0.90695,0.91457,0.96632,0.6359,0,0,0,0.001288,0.001288,0.001288
178,1.6493,0.80271,1.6534,0.91106,0.91097,0.96563,0.63697,0,0,0,0.0012385,0.0012385,0.0012385
179,1.6397,0.80918,1.6568,0.90841,0.91097,0.96579,0.63612,0,0,0,0.001189,0.001189,0.001189
180,1.6522,0.80516,1.6606,0.90967,0.90872,0.96679,0.63726,0,0,0,0.0011395,0.0011395,0.0011395
181,1.6241,0.79948,1.6526,0.91747,0.90972,0.96594,0.63556,0,0,0,0.00109,0.00109,0.00109
182,1.6353,0.79639,1.649,0.91508,0.91095,0.9662,0.63646,0,0,0,0.0010405,0.0010405,0.0010405
183,1.6426,0.8027,1.6308,0.91661,0.90647,0.96506,0.63755,0,0,0,0.000991,0.000991,0.000991
184,1.6298,0.80702,1.6788,0.91399,0.90962,0.96632,0.63868,0,0,0,0.0009415,0.0009415,0.0009415
185,1.6223,0.79545,1.6547,0.91578,0.9094,0.96651,0.63947,0,0,0,0.000892,0.000892,0.000892
186,1.638,0.80308,1.6502,0.91014,0.91547,0.96638,0.63802,0,0,0,0.0008425,0.0008425,0.0008425
187,1.6119,0.78359,1.6323,0.90781,0.91322,0.96519,0.63677,0,0,0,0.000793,0.000793,0.000793
188,1.6164,0.78903,1.6453,0.9146,0.91097,0.96573,0.63636,0,0,0,0.0007435,0.0007435,0.0007435
189,1.6361,0.80167,1.6561,0.91497,0.9096,0.9661,0.63763,0,0,0,0.000694,0.000694,0.000694
190,1.4937,0.73275,1.75,0.90724,0.91232,0.96509,0.63829,0,0,0,0.0006445,0.0006445,0.0006445
191,1.479,0.70319,1.7224,0.90552,0.91787,0.96488,0.63893,0,0,0,0.000595,0.000595,0.000595
192,1.4686,0.69805,1.7278,0.90699,0.91592,0.96468,0.63826,0,0,0,0.0005455,0.0005455,0.0005455
193,1.4585,0.69137,1.7224,0.9186,0.91052,0.96461,0.63751,0,0,0,0.000496,0.000496,0.000496
194,1.4573,0.69079,1.7154,0.92237,0.90378,0.96299,0.63953,0,0,0,0.0004465,0.0004465,0.0004465
195,1.4458,0.68516,1.6982,0.91873,0.90782,0.96366,0.63973,0,0,0,0.000397,0.000397,0.000397
196,1.4232,0.66719,1.6871,0.91486,0.91277,0.96463,0.64282,0,0,0,0.0003475,0.0003475,0.0003475
197,1.4326,0.67258,1.6948,0.91085,0.91996,0.96532,0.64479,0,0,0,0.000298,0.000298,0.000298
198,1.4444,0.67729,1.7054,0.90944,0.9212,0.96671,0.64506,0,0,0,0.0002485,0.0002485,0.0002485
199,1.4489,0.68414,1.6945,0.91068,0.9169,0.96641,0.64541,0,0,0,0.000199,0.000199,0.000199
