                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
133,0.86929,0.42239,1.0684,0.92464,0.39265,1.0873,0.92777,0.91257,0.96575,0.66456,1.084,0.47721,1.2876,1.1203,0.44026,1.3098,0.00070955,0.00070955,0.00070955
134,0.87879,0.42817,1.0697,0.94327,0.40478,1.0898,0.93405,0.90872,0.96454,0.66696,1.0778,0.47666,1.2861,1.1124,0.44445,1.3068,0.0006997,0.0006997,0.0006997
135,0.86598,0.42127,1.0707,0.92809,0.39156,1.0909,0.93726,0.89838,0.96455,0.663,1.0773,0.47354,1.2853,1.1128,0.45343,1.3024,0.00068985,0.00068985,0.00068985
136,0.85138,0.4176,1.0607,0.90985,0.39243,1.0797,0.93522,0.89973,0.96395,0.66601,1.0732,0.47877,1.2842,1.1077,0.44544,1.301,0.00068,0.00068,0.00068
137,0.84889,0.41572,1.0552,0.90787,0.37942,1.0743,0.92146,0.92041,0.96453,0.66614,1.0709,0.4736,1.2889,1.1038,0.4463,1.3082,0.00067015,0.00067015,0.00067015
138,0.84759,0.41264,1.0606,0.90461,0.38459,1.0807,0.91931,0.91817,0.96167,0.66624,1.0661,0.47843,1.2808,1.1042,0.45056,1.3053,0.0006603,0.0006603,0.0006603
139,0.84476,0.4137,1.0575,0.90756,0.3851,1.0801,0.91922,0.9056,0.96015,0.66608,1.069,0.47395,1.2835,1.0982,0.46173,1.3054,0.00065045,0.00065045,0.00065045
140,0.85551,0.41638,1.0598,0.91517,0.39341,1.0796,0.92645,0.92356,0.96403,0.67012,1.0647,0.47015,1.2821,1.0976,0.4463,1.3011,0.0006406,0.0006406,0.0006406
141,0.82455,0.4114,1.0509,0.8816,0.38958,1.0722,0.94173,0.90101,0.96436,0.66783,1.0703,0.47,1.2794,1.1025,0.4518,1.3007,0.00063075,0.00063075,0.00063075
142,0.83219,0.41123,1.0525,0.89088,0.38247,1.0739,0.92239,0.91547,0.96461,0.66677,1.062,0.46879,1.2756,1.0953,0.44934,1.2998,0.0006209,0.0006209,0.0006209
143,0.83471,0.41198,1.0467,0.89567,0.38369,1.0674,0.93619,0.89722,0.96492,0.66409,1.0677,0.47468,1.2807,1.0992,0.45762,1.2979,0.00061104,0.00061104,0.00061104
144,0.84098,0.40962,1.053,0.89992,0.38079,1.0707,0.9239,0.9062,0.96418,0.66876,1.0591,0.46847,1.2775,1.0938,0.44981,1.2964,0.00060119,0.00060119,0.00060119
145,0.827,0.40531,1.0428,0.88579,0.37663,1.0634,0.9262,0.91976,0.96459,0.66752,1.0675,0.46146,1.2816,1.1027,0.42976,1.3079,0.00059134,0.00059134,0.00059134
146,0.81752,0.40317,1.0426,0.87441,0.37777,1.0639,0.92907,0.90737,0.96178,0.66936,1.0627,0.47289,1.2727,1.1023,0.44866,1.3003,0.00058149,0.00058149,0.00058149
147,0.81886,0.39804,1.0378,0.87749,0.36433,1.0601,0.93528,0.90468,0.96392,0.67136,1.056,0.46982,1.2714,1.0948,0.43631,1.2998,0.00057164,0.00057164,0.00057164
148,0.81656,0.39961,1.042,0.87214,0.36392,1.0631,0.9236,0.92536,0.9621,0.66865,1.0596,0.4729,1.2824,1.1006,0.43765,1.3143,0.00056179,0.00056179,0.00056179
149,0.80479,0.39891,1.0399,0.85904,0.36205,1.0605,0.9352,0.91457,0.96628,0.67363,1.0546,0.47068,1.2814,1.0924,0.43493,1.3082,0.00055194,0.00055194,0.00055194
150,0.82412,0.40701,1.0482,0.88617,0.38145,1.071,0.92629,0.91537,0.96173,0.67126,1.0538,0.46832,1.2771,1.0908,0.44503,1.3021,0.00054209,0.00054209,0.00054209
151,0.7916,0.39472,1.0331,0.84864,0.361,1.0548,0.93963,0.90018,0.96305,0.67037,1.0541,0.46983,1.2766,1.0893,0.44363,1.3026,0.00053224,0.00053224,0.00053224
152,0.79901,0.39852,1.0318,0.85672,0.36758,1.0522,0.92485,0.92356,0.96458,0.67588,1.04,0.4641,1.2713,1.0689,0.44396,1.2917,0.00052239,0.00052239,0.00052239
153,0.81145,0.40292,1.0396,0.87276,0.37647,1.0605,0.93078,0.91637,0.96408,0.67513,1.044,0.46758,1.275,1.0755,0.4384,1.2997,0.00051254,0.00051254,0.00051254
154,0.80104,0.39523,1.0309,0.85907,0.36172,1.0508,0.92895,0.92041,0.96456,0.67669,1.0378,0.46615,1.2723,1.0741,0.43823,1.2993,0.00050269,0.00050269,0.00050269
155,0.79075,0.39031,1.0297,0.84846,0.35824,1.0497,0.92513,0.91996,0.96266,0.67457,1.0432,0.46421,1.2792,1.0803,0.43529,1.3041,0.00049284,0.00049284,0.00049284
156,0.79083,0.38627,1.0273,0.84642,0.35209,1.0485,0.93663,0.91048,0.96459,0.67522,1.0404,0.46598,1.2702,1.0804,0.44299,1.3008,0.00048299,0.00048299,0.00048299
157,0.80059,0.39287,1.0272,0.86071,0.36202,1.0492,0.92386,0.91682,0.96631,0.67459,1.0424,0.46697,1.2769,1.0772,0.45241,1.3063,0.00047313,0.00047313,0.00047313
158,0.78377,0.38485,1.0163,0.84028,0.35108,1.0378,0.92885,0.92163,0.96642,0.67404,1.0415,0.46331,1.2704,1.0785,0.44858,1.2997,0.00046328,0.00046328,0.00046328
159,0.78783,0.38606,1.0249,0.84055,0.35673,1.0469,0.92782,0.92086,0.96405,0.67564,1.0372,0.46193,1.27,1.0772,0.45017,1.3024,0.00045343,0.00045343,0.00045343
160,0.78994,0.38917,1.0259,0.85086,0.36116,1.0487,0.92732,0.92086,0.96452,0.67193,1.039,0.46078,1.2724,1.079,0.44056,1.3058,0.00044358,0.00044358,0.00044358
161,0.75968,0.37844,1.0158,0.8133,0.34317,1.0367,0.94097,0.91007,0.96356,0.67246,1.0374,0.46402,1.272,1.0756,0.44126,1.3003,0.00043373,0.00043373,0.00043373
162,0.77774,0.38754,1.0177,0.83856,0.35965,1.0389,0.92908,0.91889,0.96529,0.67301,1.0404,0.45703,1.2754,1.0751,0.4386,1.3028,0.00042388,0.00042388,0.00042388
163,0.7707,0.38132,1.0182,0.82887,0.34916,1.0427,0.92518,0.91182,0.96132,0.6704,1.0358,0.46192,1.273,1.0702,0.45624,1.2993,0.00041403,0.00041403,0.00041403
164,0.76895,0.38018,1.0153,0.82687,0.3483,1.0398,0.92974,0.91727,0.96651,0.67934,1.0289,0.45971,1.2678,1.0655,0.43536,1.295,0.00040418,0.00040418,0.00040418
165,0.75958,0.37903,1.0063,0.81763,0.3486,1.0281,0.92102,0.91764,0.96437,0.67728,1.0338,0.46236,1.2733,1.0698,0.44504,1.2994,0.00039433,0.00039433,0.00039433
166,0.75896,0.37546,1.0071,0.81425,0.34896,1.0279,0.92916,0.9142,0.96552,0.67518,1.0283,0.46035,1.2712,1.0619,0.4442,1.2938,0.00038448,0.00038448,0.00038448
167,0.76273,0.37716,1.0089,0.82142,0.35167,1.0303,0.93492,0.91726,0.96286,0.67731,1.0257,0.46021,1.2692,1.0614,0.44715,1.2929,0.00037463,0.00037463,0.00037463
168,0.76101,0.37733,1.0159,0.81806,0.34386,1.0374,0.93402,0.90917,0.96534,0.67776,1.0259,0.45863,1.2727,1.0605,0.4486,1.2978,0.00036478,0.00036478,0.00036478
169,0.76272,0.38045,1.0106,0.82338,0.35044,1.035,0.9422,0.91727,0.96754,0.67787,1.0291,0.45616,1.2706,1.0645,0.44079,1.3003,0.00035493,0.00035493,0.00035493
170,0.75206,0.37523,1.0063,0.81366,0.34493,1.0302,0.93386,0.91232,0.96559,0.67577,1.0302,0.46022,1.2772,1.0633,0.4516,1.3064,0.00034507,0.00034507,0.00034507
171,0.74416,0.37528,1.0025,0.80744,0.35344,1.0257,0.9222,0.91817,0.96373,0.67538,1.0296,0.46001,1.2764,1.065,0.44901,1.3018,0.00033522,0.00033522,0.00033522
172,0.74713,0.36993,1.0063,0.80461,0.33798,1.0288,0.93482,0.91996,0.96431,0.67706,1.0269,0.45319,1.2748,1.0634,0.43563,1.3037,0.00032537,0.00032537,0.00032537
173,0.74856,0.37399,1.007,0.80553,0.34292,1.029,0.92516,0.91817,0.96285,0.67744,1.0235,0.45663,1.2706,1.058,0.45005,1.2932,0.00031552,0.00031552,0.00031552
174,0.74836,0.37441,1.0076,0.80592,0.34695,1.0285,0.92789,0.91999,0.96338,0.6794,1.0188,0.45542,1.2676,1.0551,0.44327,1.2929,0.00030567,0.00030567,0.00030567
175,0.73355,0.36895,1.0006,0.79084,0.33915,1.0241,0.9391,0.91052,0.96282,0.67972,1.0201,0.46068,1.2694,1.057,0.45004,1.2942,0.00029582,0.00029582,0.00029582
176,0.73634,0.36893,1.0005,0.79298,0.3423,1.0226,0.93318,0.91052,0.96259,0.67749,1.0182,0.4567,1.2681,1.0539,0.45118,1.2943,0.00028597,0.00028597,0.00028597
177,0.74056,0.36834,1.0002,0.79829,0.33827,1.0221,0.93249,0.91052,0.96073,0.67397,1.0227,0.46361,1.2693,1.0598,0.45582,1.2944,0.00027612,0.00027612,0.00027612
178,0.72095,0.36034,0.998,0.77629,0.3243,1.0192,0.92123,0.92176,0.96284,0.67983,1.0157,0.45669,1.266,1.0478,0.45428,1.2912,0.00026627,0.00026627,0.00026627
179,0.73111,0.36305,0.99596,0.79118,0.33222,1.0197,0.93605,0.90917,0.9638,0.68253,1.0119,0.45539,1.263,1.0475,0.45009,1.2903,0.00025642,0.00025642,0.00025642
180,0.73713,0.36751,0.99756,0.79403,0.33067,1.0199,0.9329,0.91727,0.96362,0.68159,1.0113,0.45081,1.2657,1.0489,0.43296,1.2974,0.00024657,0.00024657,0.00024657
181,0.73058,0.35996,0.99419,0.78843,0.32605,1.0166,0.93779,0.90917,0.96371,0.681,1.0132,0.45528,1.27,1.0517,0.44172,1.3039,0.00023672,0.00023672,0.00023672
182,0.70701,0.35402,0.9848,0.75946,0.31971,1.0072,0.9377,0.91369,0.96335,0.68173,1.0103,0.44946,1.2703,1.0434,0.44812,1.3026,0.00022687,0.00022687,0.00022687
183,0.72914,0.36337,0.99858,0.78241,0.33212,1.0222,0.93328,0.91204,0.96186,0.68111,1.0092,0.45582,1.2695,1.0469,0.44819,1.3013,0.00021701,0.00021701,0.00021701
184,0.71926,0.35931,0.98925,0.77045,0.3305,1.0109,0.92932,0.91682,0.96186,0.68343,1.0093,0.45354,1.2677,1.0463,0.44385,1.2989,0.00020716,0.00020716,0.00020716
185,0.71068,0.35876,0.9939,0.76701,0.32964,1.017,0.92926,0.91906,0.96174,0.68091,1.0091,0.45423,1.2688,1.0444,0.45508,1.2969,0.00019731,0.00019731,0.00019731
186,0.70613,0.35907,0.98892,0.76034,0.33298,1.012,0.94618,0.90333,0.96372,0.68161,1.0086,0.45174,1.2704,1.0425,0.45281,1.2993,0.00018746,0.00018746,0.00018746
187,0.71822,0.35962,0.98956,0.77233,0.32397,1.0117,0.9367,0.91727,0.96162,0.68174,1.0082,0.45166,1.2672,1.0461,0.44966,1.2973,0.00017761,0.00017761,0.00017761
188,0.70183,0.35528,0.98793,0.75653,0.31683,1.0117,0.93026,0.91682,0.96223,0.68175,1.0104,0.45495,1.2692,1.0475,0.45212,1.3022,0.00016776,0.00016776,0.00016776
189,0.70534,0.35534,0.98072,0.761,0.32226,1.0031,0.93405,0.91142,0.96215,0.68055,1.0115,0.45499,1.2736,1.0468,0.44847,1.3061,0.00015791,0.00015791,0.00015791
190,0.70784,0.35295,0.98463,0.76079,0.31981,1.0078,0.93884,0.91103,0.96201,0.6793,1.0082,0.45353,1.2703,1.0437,0.45762,1.3003,0.00014806,0.00014806,0.00014806
191,0.6909,0.34953,0.97717,0.74247,0.31998,0.99854,0.93027,0.92373,0.96154,0.68,1.0082,0.45594,1.2694,1.0413,0.45654,1.2971,0.00013821,0.00013821,0.00013821
192,0.66609,0.32454,0.97163,0.69415,0.25776,0.98705,0.93365,0.91052,0.95898,0.67486,1.0159,0.45347,1.2823,1.0528,0.45154,1.3126,0.00012836,0.00012836,0.00012836
193,0.63841,0.30859,0.96063,0.66366,0.23928,0.97579,0.93921,0.90314,0.95889,0.67694,1.0132,0.45724,1.2761,1.0508,0.4567,1.3062,0.00011851,0.00011851,0.00011851
194,0.63353,0.30918,0.95737,0.65549,0.24097,0.97066,0.93264,0.91517,0.96116,0.67967,1.0096,0.45377,1.2766,1.0478,0.45331,1.3068,0.00010866,0.00010866,0.00010866
195,0.63233,0.3106,0.95242,0.66025,0.24402,0.96745,0.93243,0.91217,0.95916,0.68035,1.006,0.45204,1.2712,1.045,0.45234,1.3069,9.88E-05,9.88E-05,9.88E-05
196,0.62571,0.30574,0.95114,0.65008,0.2337,0.96367,0.94294,0.89917,0.95804,0.68018,1.004,0.45143,1.2714,1.0436,0.45801,1.3084,8.90E-05,8.90E-05,8.90E-05
197,0.62404,0.30691,0.95035,0.65432,0.24572,0.96607,0.94335,0.89855,0.95845,0.67926,1.0023,0.45208,1.2716,1.0425,0.46116,1.3096,7.91E-05,7.91E-05,7.91E-05
198,0.61757,0.30378,0.95016,0.64419,0.23642,0.96448,0.93491,0.91056,0.96027,0.68024,1.0023,0.45294,1.272,1.0398,0.45654,1.3071,6.93E-05,6.93E-05,6.93E-05
199,0.61259,0.30349,0.94321,0.63776,0.23644,0.95733,0.93109,0.91412,0.96054,0.68182,1.0025,0.45004,1.2741,1.0397,0.45669,1.3072,5.94E-05,5.94E-05,5.94E-05
200,0.61585,0.3034,0.9465,0.64181,0.23534,0.961,0.93079,0.91772,0.95895,0.68129,1.002,0.44983,1.2766,1.0406,0.45898,1.3085,4.96E-05,4.96E-05,4.96E-05
201,0.60774,0.30001,0.94322,0.63285,0.23154,0.9568,0.92821,0.91996,0.96019,0.68253,1.0004,0.45014,1.2743,1.0408,0.45629,1.3101,3.97E-05,3.97E-05,3.97E-05
